x,project_id,y
2.464439,TCGA-COAD,-55.580338
-56.785336,TCGA-COAD,-25.790928
2.1226153,TCGA-COAD,-56.10877
6.193307,TCGA-COAD,-59.888634
6.89043,TCGA-COAD,-48.679348
2.1248167,TCGA-COAD,-56.129475
-56.62198,TCGA-COAD,-25.692287
23.173054,TCGA-COAD,-54.697224
94.84869,TCGA-COAD,-20.06175
-49.14685,TCGA-COAD,-16.505808
-0.95326567,TCGA-COAD,43.56911
-45.58715,TCGA-COAD,-14.283411
-50.929165,TCGA-COAD,-11.946477
-0.76933485,TCGA-COAD,43.600163
-55.08483,TCGA-COAD,-24.797857
-55.537296,TCGA-COAD,-20.79939
-52.421894,TCGA-COAD,-22.956593
-52.800446,TCGA-COAD,-18.658163
-48.478752,TCGA-COAD,-23.22926
-54.95966,TCGA-COAD,-21.486938
-53.113934,TCGA-COAD,-24.68391
-55.943512,TCGA-COAD,-20.682203
-48.083054,TCGA-COAD,-23.08444
-48.003777,TCGA-COAD,-23.141697
-55.565365,TCGA-COAD,-20.942759
23.20418,TCGA-COAD,-52.104225
-48.979565,TCGA-COAD,-22.141224
-50.28117,TCGA-COAD,-21.906431
-50.478912,TCGA-COAD,-21.99301
20.430235,TCGA-COAD,-49.811684
-52.71248,TCGA-COAD,-21.637749
-47.667027,TCGA-COAD,-21.631243
-48.17481,TCGA-COAD,-20.41738
-41.61608,TCGA-COAD,-20.270721
-49.665707,TCGA-COAD,-19.103043
-41.63859,TCGA-COAD,-20.41331
-49.887997,TCGA-COAD,-20.057865
-41.743576,TCGA-COAD,-19.911098
-41.524624,TCGA-COAD,-20.37693
-49.0387,TCGA-COAD,-18.943247
20.47529,TCGA-COAD,-49.826374
-44.652653,TCGA-COAD,-18.769289
10.306093,TCGA-COAD,-44.66008
10.325273,TCGA-COAD,-49.30632
-39.808445,TCGA-COAD,5.327327
12.338765,TCGA-COAD,-44.920364
14.317567,TCGA-COAD,-47.575325
13.615557,TCGA-COAD,-47.344963
-32.48907,TCGA-COAD,1.895525
13.361599,TCGA-COAD,-47.49734
-38.96047,TCGA-COAD,6.579722
12.293809,TCGA-COAD,-50.015564
-39.6336,TCGA-COAD,5.318243
8.348281,TCGA-COAD,-47.64521
10.345778,TCGA-COAD,-44.775677
12.568809,TCGA-COAD,-47.787437
-38.673424,TCGA-COAD,7.070244
-51.12838,TCGA-COAD,-24.043528
-55.14452,TCGA-COAD,-21.170177
-50.953007,TCGA-COAD,-24.208157
-55.004105,TCGA-COAD,-21.353874
30.115526,TCGA-COAD,-29.65053
13.061827,TCGA-COAD,-46.507988
12.612099,TCGA-COAD,-46.791866
-38.767815,TCGA-COAD,6.7221365
10.397057,TCGA-COAD,-49.6143
-39.1063,TCGA-COAD,4.1378274
10.201921,TCGA-COAD,-44.70039
13.516156,TCGA-COAD,-48.491856
-32.46162,TCGA-COAD,1.7495188
3.0609424,TCGA-COAD,-44.790848
1.7684919,TCGA-COAD,-44.352726
14.296922,TCGA-COAD,-46.599796
12.682415,TCGA-COAD,-47.8749
12.738792,TCGA-COAD,-48.63277
11.143337,TCGA-COAD,-50.244686
2.6904027,TCGA-COAD,-44.89923
9.945822,TCGA-COAD,-45.82987
-55.577984,TCGA-COAD,-20.890093
11.835494,TCGA-COAD,-50.021427
-54.991608,TCGA-COAD,-21.19293
-54.48377,TCGA-COAD,-19.161964
9.777967,TCGA-COAD,-48.883354
12.207908,TCGA-COAD,-44.159
9.694703,TCGA-COAD,-46.186947
13.384319,TCGA-COAD,-47.58482
1.9243891,TCGA-COAD,-44.442516
-33.245453,TCGA-COAD,2.0185554
13.038171,TCGA-COAD,-48.08465
-39.412334,TCGA-COAD,5.9206977
12.644447,TCGA-COAD,-47.859066
12.46123,TCGA-COAD,-49.722645
12.210324,TCGA-COAD,-47.74486
13.364382,TCGA-COAD,-48.37445
13.331974,TCGA-COAD,-48.34848
-38.93082,TCGA-COAD,6.7320766
10.563288,TCGA-COAD,-44.050568
11.215069,TCGA-COAD,-44.73536
10.277472,TCGA-COAD,-45.332035
10.378188,TCGA-COAD,-43.881325
12.285756,TCGA-COAD,-44.83167
14.0043,TCGA-COAD,-46.55868
12.518622,TCGA-COAD,-47.964725
12.374747,TCGA-COAD,-44.978817
-38.756973,TCGA-COAD,6.952129
13.016669,TCGA-COAD,-47.756035
-39.11976,TCGA-COAD,6.2678638
2.2405977,TCGA-COAD,-44.68092
10.63081,TCGA-COAD,-44.317616
2.7339253,TCGA-COAD,-44.80155
12.900656,TCGA-COAD,-47.114708
11.161231,TCGA-COAD,-44.76611
2.6305947,TCGA-COAD,-44.941154
10.364242,TCGA-COAD,-49.374004
13.595288,TCGA-COAD,-48.221844
