x,project_id,y
24.799576,TCGA-COAD,36.553387
21.443682,TCGA-COAD,49.362713
25.332912,TCGA-COAD,35.1457
-41.67473,TCGA-COAD,37.81491
26.77645,TCGA-COAD,32.8128
21.883377,TCGA-COAD,45.570866
26.582281,TCGA-COAD,35.527092
26.796726,TCGA-COAD,32.76224
-41.73118,TCGA-COAD,37.80618
0.21337846,TCGA-COAD,67.74327
71.62125,TCGA-COAD,-45.689938
-38.305885,TCGA-COAD,32.43405
-10.553124,TCGA-COAD,-33.681114
-36.726036,TCGA-COAD,33.335243
-37.603428,TCGA-COAD,19.14739
-11.288859,TCGA-COAD,-33.781914
-45.031235,TCGA-COAD,32.459953
-45.108013,TCGA-COAD,42.665375
-42.757046,TCGA-COAD,34.12954
-32.610317,TCGA-COAD,14.874047
-44.455135,TCGA-COAD,31.948843
-45.892025,TCGA-COAD,43.619465
-45.505543,TCGA-COAD,36.689213
-44.441032,TCGA-COAD,42.34446
-43.730335,TCGA-COAD,31.48604
-43.716797,TCGA-COAD,31.462872
-45.525707,TCGA-COAD,43.02307
0.57611346,TCGA-COAD,71.897285
-44.181633,TCGA-COAD,33.511707
-48.93991,TCGA-COAD,25.77227
-48.899986,TCGA-COAD,25.781233
10.209587,TCGA-COAD,70.232506
-45.13062,TCGA-COAD,39.136154
-31.801342,TCGA-COAD,39.730366
-41.73493,TCGA-COAD,33.587757
-24.736942,TCGA-COAD,41.05818
-45.138046,TCGA-COAD,39.512394
-24.64341,TCGA-COAD,41.412926
-42.000957,TCGA-COAD,33.87893
-23.948862,TCGA-COAD,41.22838
-24.74354,TCGA-COAD,41.117157
-41.376564,TCGA-COAD,34.24978
10.229899,TCGA-COAD,70.22715
-41.607494,TCGA-COAD,33.542984
36.796707,TCGA-COAD,43.54872
31.571308,TCGA-COAD,47.43005
-21.015629,TCGA-COAD,-23.247614
36.090473,TCGA-COAD,43.160027
34.403812,TCGA-COAD,49.77808
34.884453,TCGA-COAD,48.563347
-21.926691,TCGA-COAD,-23.46064
34.73087,TCGA-COAD,48.374485
-27.405846,TCGA-COAD,-21.809126
30.844145,TCGA-COAD,49.76281
-27.449158,TCGA-COAD,-21.416792
32.437424,TCGA-COAD,38.767616
36.631756,TCGA-COAD,42.841293
32.35348,TCGA-COAD,47.340485
-29.771091,TCGA-COAD,-22.6124
-51.886818,TCGA-COAD,23.366854
-45.814148,TCGA-COAD,43.61016
-51.61254,TCGA-COAD,23.311277
-45.87733,TCGA-COAD,43.71397
35.509445,TCGA-COAD,31.16007
34.63686,TCGA-COAD,44.931786
31.88114,TCGA-COAD,41.937855
-29.295832,TCGA-COAD,-22.53585
32.261852,TCGA-COAD,49.694298
-26.647753,TCGA-COAD,-21.32196
37.154514,TCGA-COAD,43.898617
32.09302,TCGA-COAD,49.72407
-22.23093,TCGA-COAD,-23.402737
31.03506,TCGA-COAD,50.1728
36.81309,TCGA-COAD,43.101345
34.866375,TCGA-COAD,49.174408
32.6208,TCGA-COAD,47.92337
32.702793,TCGA-COAD,49.005177
30.694544,TCGA-COAD,49.459354
31.70456,TCGA-COAD,48.20242
33.683403,TCGA-COAD,46.87764
-45.454006,TCGA-COAD,42.988445
31.008593,TCGA-COAD,50.206097
-45.916344,TCGA-COAD,43.834892
-45.934326,TCGA-COAD,44.63273
32.15446,TCGA-COAD,46.103996
34.21614,TCGA-COAD,39.976498
36.346092,TCGA-COAD,46.022484
33.057003,TCGA-COAD,48.780243
36.525646,TCGA-COAD,43.253708
-21.75721,TCGA-COAD,-23.515556
32.643536,TCGA-COAD,49.19034
-27.585285,TCGA-COAD,-21.514044
32.462406,TCGA-COAD,47.79134
31.176662,TCGA-COAD,50.3476
32.53714,TCGA-COAD,46.840984
32.16602,TCGA-COAD,49.378464
32.12066,TCGA-COAD,49.122345
-27.920992,TCGA-COAD,-21.91706
37.846706,TCGA-COAD,43.539307
33.989624,TCGA-COAD,39.353085
33.6237,TCGA-COAD,42.29497
38.04057,TCGA-COAD,43.709824
35.99412,TCGA-COAD,43.05979
33.35164,TCGA-COAD,48.457985
32.51373,TCGA-COAD,48.063396
36.13405,TCGA-COAD,43.354637
-29.571526,TCGA-COAD,-22.56231
32.55221,TCGA-COAD,47.55314
-27.902357,TCGA-COAD,-21.880568
36.12967,TCGA-COAD,46.726887
