sample,AGID00100,AGID00111,AGID00101,AGID00001,AGID00002,AGID00003,AGID00443,AGID00120,AGID00004,AGID00005,AGID00408,AGID00473,AGID00404,AGID02144,AGID00186,AGID00146,AGID00028,AGID00170,AGID00316,AGID00347,AGID02215,AGID00287,AGID00236,AGID00006,AGID00007,AGID00193,AGID00166,AGID00371,AGID00194,AGID02191,AGID00260,AGID00264,AGID00276,AGID00309,AGID00310,AGID00277,AGID00242,AGID02142,AGID00217,AGID02145,AGID02150,AGID00315,AGID00268,AGID00391,AGID00392,AGID02195,AGID02143,AGID00179,AGID00301,AGID00302,AGID00008,AGID00009,AGID00192,AGID00010,AGID00433,AGID00219,AGID00012,AGID00377,AGID00011,AGID00013,AGID00180,AGID00221,AGID00373,AGID00355,AGID00014,AGID00445,AGID00266,AGID00168,AGID00278,AGID00265,AGID00429,AGID00176,AGID00623,AGID00015,AGID00118,AGID00016,AGID00358,AGID00303,AGID00410,AGID00220,AGID00191,AGID00017,AGID00369,AGID00359,AGID00411,AGID00237,AGID00115,AGID02171,AGID00329,AGID00227,AGID00422,AGID00501,AGID00293,AGID00314,AGID00423,AGID02101,AGID00447,AGID00189,AGID00234,AGID00107,AGID00018,AGID00019,AGID00527,AGID00350,AGID00434,AGID00020,AGID00400,AGID00466,AGID00079,AGID00167,AGID00292,AGID00021,AGID00267,AGID00269,AGID00150,AGID00195,AGID00188,AGID00022,AGID00023,AGID00393,AGID00365,AGID00367,AGID00025,AGID00024,AGID00382,AGID00437,AGID00449,AGID00209,AGID00247,AGID00308,AGID00304,AGID00343,AGID00427,AGID00428,AGID00532,AGID00104,AGID02146,AGID00386,AGID00352,AGID00407,AGID00399,AGID00409,AGID00253,AGID00334,AGID00116,AGID00148,AGID00135,AGID00136,AGID00152,AGID00450,AGID00026,AGID00078,AGID00328,AGID00154,AGID00027,AGID00235,AGID00394,AGID00395,AGID00438,AGID00552,AGID00553,AGID00075,AGID00335,AGID00029,AGID00240,AGID00239,AGID00484,AGID00372,AGID00405,AGID00187,AGID00511,AGID00030,AGID02151,AGID00171,AGID00356,AGID00031,AGID00339,AGID02152,AGID00378,AGID02197,AGID02167,AGID02213,AGID02141,AGID00117,AGID00412,AGID00086,AGID00289,AGID00305,AGID00270,AGID00263,AGID00548,AGID00387,AGID00262,AGID00319,AGID00368,AGID00396,AGID00174,AGID00502,AGID00033,AGID00034,AGID01354,AGID00363,AGID00131,AGID00142,AGID00110,AGID00080,AGID00103,AGID00271,AGID00397,AGID00442,AGID00205,AGID00398,AGID00332,AGID00333,AGID00035,AGID00036,AGID00320,AGID00037,AGID00366,AGID00197,AGID00038,AGID00090,AGID00039,AGID00336,AGID02221,AGID02153,AGID00272,AGID00519,AGID00520,AGID00223,AGID00092,AGID00040,AGID00250,AGID00256,AGID00177,AGID00758,AGID02136,AGID00307,AGID00528,AGID00375,AGID00290,AGID00279,AGID00042,AGID00533,AGID00529,AGID00244,AGID00439,AGID02154,AGID00198,AGID00288,AGID00175,AGID00044,AGID00143,AGID00201,AGID00361,AGID00362,AGID00337,AGID00338,AGID02212,AGID00225,AGID00137,AGID00403,AGID00503,AGID00321,AGID00322,AGID00389,AGID00312,AGID00402,AGID00045,AGID00122,AGID00331,AGID00273,AGID00530,AGID00390,AGID00138,AGID00299,AGID00232,AGID00046,AGID00047,AGID00204,AGID00401,AGID00291,AGID00173,AGID00318,AGID00216,AGID00418,AGID00156,AGID02133,AGID00134,AGID00048,AGID02155,AGID00340,AGID00087,AGID00258,AGID00162,AGID00257,AGID00297,AGID00420,AGID00384,AGID00105,AGID00096,AGID00099,AGID00181,AGID00098,AGID00049,AGID00151,AGID00050,AGID00490,AGID00545,AGID00052,AGID00051,AGID00085,AGID00531,AGID00182,AGID00053,AGID00224,AGID00323,AGID02199,AGID00245,AGID00374,AGID00370,AGID00468,AGID00274,AGID00513,AGID00441,AGID00054,AGID00055,AGID00248,AGID00413,AGID00094,AGID00385,AGID00210,AGID00324,AGID00280,AGID00056,AGID00057,AGID00300,AGID00124,AGID00125,AGID00440,AGID02207,AGID00281,AGID00425,AGID00226,AGID00093,AGID00058,AGID00296,AGID00259,AGID00172,AGID00460,AGID00114,AGID00163,AGID00126,AGID00512,AGID02138,AGID00084,AGID00203,AGID00207,AGID00381,AGID00081,AGID00082,AGID00424,AGID00492,AGID00190,AGID00061,AGID00364,AGID00218,AGID00200,AGID00535,AGID00202,AGID00275,AGID00145,AGID00169,AGID00342,AGID00261,AGID00360,AGID00158,AGID00059,AGID00060,AGID00164,AGID00547,AGID00097,AGID00159,AGID00160,AGID00282,AGID00283,AGID00416,AGID00246,AGID00341,AGID00344,AGID00554,AGID00353,AGID00330,AGID00062,AGID00063,AGID00157,AGID00230,AGID00294,AGID00161,AGID02179,AGID00431,AGID00430,AGID02168,AGID00376,AGID00183,AGID02208,AGID00222,AGID00255,AGID00064,AGID00113,AGID00091,AGID02160,AGID00065,AGID00325,AGID00380,AGID00298,AGID00066,AGID02157,AGID00068,AGID00185,AGID00388,AGID00069,AGID00077,AGID00357,AGID00128,AGID00070,AGID00327,AGID00228,AGID00165,AGID00149,AGID00109,AGID00406,AGID00559,AGID00306,AGID00426,AGID00155,AGID00144,AGID00071,AGID02194,AGID00417,AGID00238,AGID00436,AGID00295,AGID00214,AGID00351,AGID00213,AGID00284,AGID00208,AGID00313,AGID00073,AGID00184,AGID00074,AGID00421,AGID00231,AGID00317,AGID00354,AGID00285,AGID00286,AGID02214,AGID00133,AGID00076,AGID00241,AGID00349,AGID02137,AGID00088,AGID00089,AGID00504,AGID00095,AGID02217,AGID02210,AGID00326,AGID00432
protein_expression,-0.030802,0.22584,0.038356,0.31273,-0.45164,-0.198,-0.26213,0.093712,0.55881,0.58741,0.235384,0.44057,-0.3342356,-0.081373,-0.27068,0.19981,-0.70682,-0.70169,-0.2374405,-0.1384661,0.2340493,-0.07120138,-0.1015106,-0.39177,-0.048894,-0.2439,0.32337,0.38218,0.32839,0.064526,0.27507,-0.1065,0.0600844,0.06637395,0.1517344,0.1293445,0.11883,-0.03132068,-0.4521162,0.01999944,0.02970143,-0.1044618,-0.4254282,0.03743447,0.04453448,0.02615816,0.2399642,-0.05655053,0.7139536,0.05213913,0.2903,-0.72489,-0.25511,-0.20394,0.64587,0.14141,-0.30959,0.054769,-1.6859,-0.23482,0.48972,0.1198489,0.0164045,0.14499,0.30595,-0.16278,0.077165,0.1328437,-0.03168064,0.055981,0.0001742138,0.02967939,-0.10123,-0.71752,-0.056589,-0.11026,0.08453303,-0.3366656,-0.17235,0.10529,-0.07827588,0.21008,0.009794478,-0.2100168,0.2677293,-0.1109257,0.01914,-0.3531355,0.3856995,0.01284425,-0.09201565,-0.19095,0.07335447,-0.02182,-0.06999098,0.01976447,-0.3208774,-0.089773,-0.21418,0.012313,0.068699,0.1286,0.10554,-0.04471553,0.13753,-0.10622,0.15172,-0.23697,-0.19909,0.29253,0.18503,0.53752,0.3944042,-0.4723355,-0.3515862,-0.09509553,-0.15428,-0.14892,-0.1389767,0.1245766,0.07715443,0.1714891,-0.1703056,-0.075216,0.0075266,-0.63286,-0.31179,-0.09103582,-0.01927054,-0.1957356,0.03435925,0.0680844,-0.1670013,0.04270445,0.11656,0.52494,0.02613908,-0.1358006,-0.02970078,-0.1953756,0.1988343,0.2231229,-0.34126,0.08261414,0.065349,-4.7062,-0.45593,0.20632,-0.49532,-0.033736,-0.15528,0.27156,0.09885415,0.0095426,-0.03835053,-0.06045596,0.3164092,0.2887495,-0.04272553,-0.08494553,-0.06566403,0.28482,1.9355,0.28176,-0.14505,-0.022592,-0.046535,0.3535245,0.02731935,-0.95992,0.001078866,-0.7423155,0.2961779,1.8758,-0.2958605,0.39865,-0.01429053,-0.53637,-0.001991,0.12625,0.01983448,0.1355045,-0.33627,2.3941,-1.0152,2.2168,0.3236294,-0.1208455,0.07113407,0.2899733,-0.2066105,0.3827433,-0.1057956,-0.06499063,-0.01753631,-0.08486059,-0.1789164,0.084054,0.040341,0.30241,-0.07016557,-0.01415059,-0.051539,-0.16094,0.21032,-0.088121,-0.1924,-0.2862858,0.2290942,-0.6013871,-0.8151457,-0.2928307,0.1327831,-0.06325602,-0.01806058,0.6503445,0.04986925,0.22219,0.02445898,0.23006,0.15871,-0.07383585,0.2523445,-0.06263085,-0.02698567,1.9991,0.1795144,0.09667972,0.02631393,-0.23108,0.62837,0.334034,0.14551,0.0,-0.29,0.40938,0.57983,0.02690896,0.1303,-0.4238505,-0.1384106,0.3110992,-0.27251,0.0007337477938730896,-0.021754,-0.04277055,-0.06050058,0.47381,0.1384034,0.2543143,-0.2494805,0.2012,-0.077906,0.073134,0.06771945,0.08177437,0.3141588,-0.1010955,-0.3919155,0.6563645,-0.058223,-0.1665809,0.0007337477938730896,-0.02636432,0.3048943,-0.2079957,-0.4061057,0.5330744,-0.1362884,0.01126326,0.03075929,-0.04401552,0.13804,-0.18376,0.077724,-0.06917052,-0.05193721,0.036408,0.098055,0.005599299,-1.2958,0.0007337477938730896,0.47736,-0.2483058,0.0007337477938730896,-0.29636,-0.18006,0.1043345,-0.15903,0.19267,0.043644,-0.006210771,0.08611445,0.3525193,-0.086334,0.0007337477938730896,0.09002947,0.53647,0.049564,-0.023985,0.1988,-0.051824,0.009983362,-0.010814,0.32397,0.2473595,0.11513,0.057721,0.0007337477938730896,-0.34967,0.18837,0.46849,-0.18164,-0.03027565,0.54414,0.3374745,0.404184,-0.01958064,0.218604,-0.0203558,0.0007337477938730896,0.027167,-0.05840556,0.1396644,-0.04346191,-0.23196,-0.10454,-0.11966,0.0007337477938730896,-0.13702,0.2033895,0.08959832,0.0118588,-0.08027553,0.34685,0.42403,-0.074749,0.04255,-0.19722,-0.05740614,0.1358538,0.2951839,-0.1455755,-0.03872554,0.41227,0.22174,-0.07479067,0.02058447,-0.3173,-0.2375,0.036613,0.080799,0.0007337477938730896,0.04921364,0.1788993,-0.09299559,-0.07088553,-0.1068755,0.10951,0.06592448,-0.30785,-0.02870555,0.0096431,1.5668,0.072606,0.09186432,0.2428995,0.0007337477938730896,0.0007337477938730896,0.0007337477938730896,0.1356989,0.0042455,0.35671,0.1543294,-0.31229,-0.50369,-0.15871,-0.1876,0.2916,-0.43976,0.0007337477938730896,0.03390438,-0.23764,-0.17004,0.03863943,0.03120373,0.3331694,-0.06186663,-0.07695074,-0.3806422,0.4370466,-0.05289053,-0.64793,-0.9871,-0.92032,-0.24951,-0.04405553,-0.18208,-0.28729,-0.1403616,0.03314374,0.1984194,0.20066,0.03152422,0.25403,0.1101588,0.0007337477938730896,-0.5994056,-0.35416,0.033861,-0.59533,-0.12396,-0.19645,0.01522299,0.1387592,-0.1977057,-0.2352,-0.0086292,0.31388,0.1066313,0.36873,-0.096326,-0.10792,-0.3486205,0.28113,-0.2235406,-0.18524,-0.2112819,-0.64183,-0.2844,-0.71145,-0.01149553,-0.07425277,-0.2134212,0.2992495,-0.13866,0.0007337477938730896,0.072093,-0.14133,-0.1674656,0.03491447,-0.2060761,0.0563593,-0.02410066,-0.03107554,-0.05869053,-0.008313436,-0.2756056,0.09824447,-0.03789589,-0.09869142,0.75192,-0.03599553,0.2289341,0.4817183,0.2023042,0.6405845,-0.04129052,0.02080377,-0.22484,0.2554339,0.01564948,-0.1884982,0.099685,-0.20796,-0.091886,-0.23627,-0.28587,0.02073945,-0.4350156,0.03745731,0.1789927
